title,artist,album_art_url
The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d7e1c68ed8e464b03095afda
Show Me The Way,Peter Frampton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022aadbe54b2c387d44f49834d
Lonely No More,Rob Thomas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02db3d7550e11f7a132fb81c9f
Trip,Ella Mai,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0258f7eb956575d8e9ae93aaad
Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024eef402733d2df7b1f9c88bd
Somebody Like You,Keith Urban,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026b884d4969e2438f5a83ed5b
No Such Thing,John Mayer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028848d57cbfa7751e028f4dc9
Miami,Will Smith,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ddf2f9edabd166c60047e3c4
Hold On,Justin Bieber,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6f407c7f3a0ec98845e4431
La Bachata,Manuel Turizo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ad950fec5ccfeef6cf5f54c5
Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b32c683cba9d35640c19ef21
The One That You Love,Air Supply,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d6246911e6558a333d9a7be3
Love Runs Out,OneRepublic,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e80e7dbce3996a1ae5967751
Confident,Demi Lovato,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024e4f7c7ec167ec30c1c66e69
Mmm Mmm Mmm Mmm,Crash Test Dummies,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e7587590dfd90f55c6f79b78
Love Grows (Where My Rosemary Goes),Edison Lighthouse,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e4e582169a66af299543ba22
Everything She Wants,Wham!,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a2fc41b0dd6ce4f0d16a4c46
"""Say You, Say Me""",Lionel Richie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022c33399e119cec9b0fcde564
You And I,Lady Gaga,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024ba15b951a5cff36133ca5bd
One Of The Girls,"""The Weeknd, JENNIE & Lily-Rose Depp""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c87bfeef81a210ddb7f717b5
Berzerk,Eminem,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bb40d999fb3ee94369a7739b
Heartache Tonight,Eagles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fba8aaf58371d7e6160dea2f
I Hate This Part,The Pussycat Dolls,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026d87f7b4c9ef7218c07df53c
He Wasn't Man Enough,Toni Braxton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02126720399a6b06e1c6bd46c6
Deja Vu,Beyonce Featuring Jay Z,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02632e4eafb2ffba59a2ae4500
Shining Star,The Manhattans,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023e716266190c38e929f209cf
Pop Out,Polo G Featuring Lil Tjay,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ae8b07ecdcf7aadefe00264f
If You Love Me,Brownstone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0209f1bb99a848c77c21f4f121
Me And My Broken Heart,Rixton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02647377a36072bd08e44dd32b
Headstrong,Trapt,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028b1659424aa88a47aae93014
Fox On The Run,Sweet,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028f5522a7474d9a925f040342
Love Me Not,Ravyn Lenae,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020e62daaea2c7b94053e1c142
Cupid,Fifty Fifty,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02eb535219dc875690e09dd8f9
Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291bf597d2ed7528de53f71be
Woman,John Lennon,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026eac0f2b77d85a59f0cf9b3e
Dedicated To The One I Love,The Mamas & The Papas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291d092488eaff72ece2451dd
Galway Girl,Ed Sheeran,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ba5db46f4b838ef6027e6f96
The Boys Are Back In Town,Thin Lizzy,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02969b39bdb1cf1dad16d6514f
Angel Of The Morning,Juice Newton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0299a6a7a4b4fe71d5362d16b7
Remember When,Alan Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0245ccb6c698a83fb2c0af750f
Outta Control (Remix),50 Cent Feat. Mobb Deep,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028fbedb909b378dda1e341325
Hey Daddy (Daddy's Home),Usher Featuring Plies,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0286b0c9728ad3ed338eaeea79
Like A Virgin,Madonna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0299d424b0873a9a714279a9f3
Bent,Matchbox Twenty,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024ec322e5cd156477b5000166
Use Me,Bill Withers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0272641ed682401fc46c18ac12
Feather,Sabrina Carpenter,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020f45623be014a592a5815827
Not Over You,Gavin DeGraw,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026b3b5436a48203e35b89b9ba
I Want You To Want Me,Cheap Trick,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e12f41942ffa7e49074161af
Family Ties,Baby Keem & Kendrick Lamar,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a97160f8731efb13153b358e
Money,Pink Floyd,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02db216ca805faf5fe35df4ee6
Never Let You Go,Third Eye Blind,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02388d66c0764383f71940c3fa
We Will Rock You,Queen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0293c65b02f4a72cd6eccf446d
Get Back,Ludacris,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02efbf69c0f1aac9d7e7cb489e
"""Can't Get Enough Of Your Love, Babe""",Barry White,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02aa3252b7843a8a3426cc34bf
Oh My God,Adele,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c6b577e4c4a6d326354a89f7
Pure Water,Mustard & Migos,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0223adc1277fba4944f3a2d8c5
Don't Forget About Us,Mariah Carey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291593c062e0c7c4a20e6eba1
Still D.R.E.,Dr. Dre Featuring Snoop Dogg,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029b19c107109de740bad72df5
If I Could Turn Back Time,Cher,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027a1e0215c41f0ce411623301
I Love This Bar,Toby Keith,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02756a73095c5b7cdf2a8c449b
Shout,Tears for Fears,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029565c4df27be4aee5edc8009
Take It Off,Ke$ha,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0297c7b770b28ffeed164f4d0e
All Girls Are The Same,Juice WRLD,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bf640cd39d097f99c6f6e48f
Shine,Collective Soul,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c786ceb2ebf85c58c7dc665f
Piece Of Me,Britney Spears,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d0a8bfe18f25429d76886b1e
Can We Talk,Tevin Campbell,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ead20a924dbf94bcf9d05065
Me Rehúso,Danny Ocean,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d8243a13e6f41310a5fa7b96
Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bfcb8d00cee4f8257a6b7fe1
I'm Your Baby Tonight,Whitney Houston,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0280148b7ab75ef59d481b3576
Lady Madonna,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02582d56ce20fe0146ffa0e5cf
U Know What's Up,Donell Jones,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0292e68c269be48e7fce5054ea
It's Been Awhile,Staind,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020b39aa901a2a324ef303e7fd
The Nights,Avicii,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020ae4f4d42e4a09f3a29f64ad
"""I Like It, I Love It""",Tim McGraw,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023069894b5d58159a103dd169
Solo,Clean Bandit Featuring Demi Lovato,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025c66e925d8fe4c92ebfb49ed
Hey Lover,LL Cool J,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0218a12da5d84a8f12312698ab
Higher Love,Kygo X Whitney Houston,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0280368f0aa8f90c51674f9dd2
Untouched,The Veronicas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026917b672d8139eb670ca631d
Chihiro,Billie Eilish,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0271d62ea7ea8a5be92d3c1f62
Take It Easy,Eagles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b17a827c6e8e7fa666e3c978
God Only Knows,The Beach Boys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bde8dfd1922129f3d9e3732f
Brave,Sara Bareilles,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027ae14d8749608603d3567274
Con Altura,ROSALÍA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0265b0e3e1bd8b5fe2f602c1ea
Bootylicious,Destiny's Child,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02163cdae7f1e2c82786a84e3e
The Way You Do The Things You Do,UB40,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028949d9805df054b4bc9cd563
My Life Would Suck Without You,Kelly Clarkson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ab05d85e404240f09429bdc1
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0287e2f8346625bb6fd20d52be
Suge,DaBaby,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0223adc1277fba4944f3a2d8c5
Saturday In The Park,Chicago,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0210d80ba410370acdbb0bf6c2
Uprising,Muse,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b6d4566db0d12894a1a3b7a2
Supalonely,BENEE Featuring Gus Dapperton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024bd20e01d00de4b35b61f5f7
All The Things She Said,t.A.T.u.,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f27a8d4fb148f48c7b59e1c4
I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d27f8a33b8a8c0417cdca53f
All My Life,K-Ci & JoJo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026e955099e6d2225059595b9e
All-American Girl,Carrie Underwood,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0207693a5cdeeca9bd701a79fb
Then,Brad Paisley,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e6653e0a3279936562574def
I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02160938e45326c10e1fcd6749
Biggest Part Of Me,Ambrosia,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028967130dc7e51bf36b29e071
Give A Little Bit,Supertramp,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02be91795435584ccd90c2a76a
Russian Roulette,Rihanna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024cae51022c6881ac94a7b3a2
Animal I Have Become,Three Days Grace,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0248d58ee28b0b548fbb43f0d8
Miss You Much,Janet Jackson,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0271511473d9e34fcdc13d90ef
"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02488a34949b10579188c4391e
It's The Most Wonderful Time Of The Year,Andy Williams,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02bc5b8079eaec602335cc6e5d
Too Many Nights,Metro Boomin Featuring Don Toliver & Future,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c4fee55d7b51479627c31f89
Picture,Kid Rock Featuring Sheryl Crow Or Allison Moorer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e1b92fa048a7d0e2707a4c33
"""Sorry, Blame It On Me""",Akon,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b339bb65a381f7345296e0d0
Shirt,SZA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0216fdde9f6b5606419ca9b7ca
7 Things,Miley Cyrus,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0266252cbd61de59d4990892a5
Master Of Puppets,Metallica,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02cad4832cb7b5844343278daa
Ain't Too Proud To Beg,The Temptations,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0297af872db50723a20da92229
Chicago Freestyle,Drake Featuring Giveon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bba7cfaf7c59ff0898acba1f
Austin,Blake Shelton,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02feb6c154944088182ee219a5
"""Father Stretch My Hands, Pt. 1""",Kanye West,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e022a7db835b912dc5014bd37f4
Tell Her About It,Billy Joel,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d287ed0734d4fcf11f9a0000
Let Me Down Slowly,Alec Benjamin + Alessia Cara,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02459d675aa0b6f3b211357370
It's Beginning To Look A Lot Like Christmas,Michael Buble,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0295517befb15ad5d63af701ab
If I Can Dream,Elvis Presley,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02105707ee453208f9635eb5a6
Love Is A Battlefield,Pat Benatar,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0214aa08818ec52188e36aef86
bellyache,Billie Eilish,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a9f6c04ba168640b48aa5795
Overnight Celebrity,Twista,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e8e3c040bfc38a08c65a5f77
This Town,Niall Horan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025bac234d5511248b248caf36
Frozen,Madonna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291d080c66f2425c23c6eadf8
See You Again,"""Tyler, The Creator Featuring Kali Uchis""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028940ac99f49e44f59e6f7fb3
Differences,Ginuwine,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a7a72fa27131a7aa9048e738
Bed,J. Holiday,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02869dcbffba62682127354bb4
Summer Nights,"""John Travolta, Olivia Newton-John & Grease Cast""",https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b68df485f3304211904548a8
Te Bote,"""Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a5779a2f04a513fac2fd1d15
One More Night,Phil Collins,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02de0753cd4e8c86dbf6e2f9f0
Can't Fight This Feeling,REO Speedwagon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cc829f0b2a081cdb6265831c
Yellow Submarine,The Beatles,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0228b8b9b46428896e6491e97a
One Thing Right,Marshmello & Kane Brown,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028ed6845745db21e6c956ab1d
Lavender Haze,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e0b60c608586d88252b8fbc0
Reminder,The Weeknd,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024718e2b124f79258be7bc452
Promise,Ciara,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028136c2c2762cba40cb51f9aa
Fighter,Christina Aguilera,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027cd872c7701c4737b2f81d87
Eenie Meenie,Sean Kingston & Justin Bieber,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ca8d656fa57db4cce117f53b
Back At One,Brian McKnight,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e9da8645c59d76e7f35dff6e
Shake It Off,Mariah Carey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291593c062e0c7c4a20e6eba1
Broadway Girls,Lil Durk Featuring Morgan Wallen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e470424732928d0765668626
Stupid Love,Lady Gaga,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026040effba89b9b00a6f6743a
Are You Gonna Be My Girl,Jet,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0201fe3e94ab830a543d8f6a93
Friday I'm In Love,The Cure,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e410fa31e3dfcc7521cde86d
Pour It Up,Rihanna,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020e6cedee56e37a9a65f2164d
Mystical Magical,Benson Boone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023966ad1a94af993a41332d77
Let's Go,Trick Daddy Featuring Lil Jon & Twista,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024a6df4e4ac99ba8bfdd31c47
Wonder,Shawn Mendes,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fa7d980eae9fbb53f2899b08
Put On,Young Jeezy Featuring Kanye West,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027fa48d6a47a3a7ff235c8402
Every Little Step,Bobby Brown,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0253cf43170dc29787984cf6b4
I Love College,Asher Roth,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0272227a9c52e281f92e7882fa
Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026f3e9696889a2425338e0836
Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027d384516b23347e92a587ed1
Someday,Nickelback,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0215a5f571e2e14b2c182bd0a3
Despecha,ROSALIA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024494c44870e1de47d6461532
Hit Me With Your Best Shot,Pat Benatar,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021b83255ef342451b977987aa
Through The Wire,Kanye West,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0225b055377757b3cdd6f26b78
People Everyday,Arrested Development,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c77d365e5d5732f06bec6117
"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b7a9a6a2bf311630d3fc6956
Dance (A$$),Big Sean Featuring Nicki Minaj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021c0bcf8b536295438d26c70d
Heaven Must Be Missing An Angel (part 1),Tavares,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f75e38ab7455e79f976d2127
Back To December,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e1bc852a04501952c765d5cd
Animal,Neon Trees,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0226ca7305db69aa21efcf2b7a
Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021756c2022529aacfa98d2eb8
Just Like Fire,P!nk,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f36d4004d58625babbc38cb5
Landslide (Live 1997),Fleetwood Mac,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024fb043195e8d07e72edc7226
All The Way,BigXthaPlug Featuring Bailey Zimmerman,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0218f07e520f7630d279b4290e
Take Me Out,Franz Ferdinand,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a5d1c06a8172d4861367953c
1234,Feist,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b17d3cdd360973516ade9e6d
Rain Over Me,Pitbull Featuring Marc Anthony,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021dc7483a9fcfce54822a2f19
Wishing Well,Juice WRLD,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023e0698e4ae5ffb82a005aeeb
Robarte un Beso,Carlos Vives,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020c0b28429d801bf7a429b037
Everywhere,Fleetwood Mac,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02aaba065944cd82a6f15c86b6
Take It On The Run,REO Speedwagon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d514470784e3d02ee0bcdb80
Mr. Saxobeat,Alexandra Stan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0219cdf7abe0915c5e71e7974b
What You Want,Mase Featuring Total,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025fc8774cf5d041954617d193
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024b580b2641d4f6486b299247
I Can Do It With A Broken Heart,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025076e4160d018e378f488c33
